player_id, year, pitcher_hand, plate_appearences, hits, doubles, triples, home_runs, walks, strikeouts, intentional_walks, hit_by_pitch
493128.0, 2014, R, 222, 49, 6, 1, 0, 18, 38, 0, 3
493128.0, 2015, L, 7, 4, 1, 0, 0, 0, 0, 0, 0
493128.0, 2015, R, 27, 2, 1, 0, 0, 4, 6, 0, 0
430603.0, 2014, L, 32, 3, 0, 1, 0, 6, 8, 0, 0
430603.0, 2014, R, 153, 37, 5, 0, 0, 14, 21, 1, 1
430603.0, 2015, R, 1, 0, 0, 0, 0, 0, 0, 0, 0
461314.0, 2014, L, 165, 39, 7, 2, 6, 14, 29, 2, 0
461314.0, 2014, R, 434, 116, 31, 1, 19, 38, 116, 1, 0
461314.0, 2015, L, 137, 35, 8, 0, 6, 11, 26, 0, 0
461314.0, 2015, R, 511, 123, 23, 3, 17, 28, 121, 0, 5
435062.0, 2014, L, 169, 51, 11, 0, 3, 13, 26, 3, 0
435062.0, 2014, R, 505, 130, 22, 5, 4, 35, 84, 5, 4
435062.0, 2015, L, 118, 32, 5, 0, 2, 7, 20, 1, 0
435062.0, 2015, R, 377, 105, 17, 2, 7, 20, 62, 0, 2
596146.0, 2015, L, 1, 0, 0, 0, 0, 0, 1, 0, 0
596146.0, 2015, R, 6, 1, 0, 0, 0, 0, 2, 0, 0
595281.0, 2014, L, 79, 15, 1, 1, 1, 2, 20, 0, 0
595281.0, 2014, R, 285, 72, 15, 7, 9, 21, 51, 2, 3
595281.0, 2015, L, 150, 35, 5, 2, 2, 6, 35, 0, 0
595281.0, 2015, R, 385, 98, 20, 10, 8, 18, 60, 0, 2
435079.0, 2014, L, 180, 48, 11, 1, 4, 7, 16, 0, 1
435079.0, 2014, R, 546, 140, 29, 3, 13, 22, 63, 1, 4
435079.0, 2015, L, 141, 40, 9, 2, 2, 9, 9, 0, 0
435079.0, 2015, R, 534, 145, 26, 5, 9, 34, 71, 0, 3
543401.0, 2014, L, 181, 35, 3, 0, 1, 9, 37, 0, 2
543401.0, 2014, R, 374, 85, 22, 1, 5, 41, 63, 2, 0
543401.0, 2015, L, 235, 53, 14, 2, 3, 12, 50, 0, 5
543401.0, 2015, R, 406, 118, 29, 5, 6, 45, 57, 6, 4
117244.0, 2014, L, 126, 30, 5, 0, 4, 6, 28, 0, 0
117244.0, 2014, R, 98, 13, 3, 0, 1, 4, 23, 0, 4
435459.0, 2014, L, 5, 0, 0, 0, 0, 0, 4, 0, 0
435459.0, 2014, R, 33, 7, 0, 0, 3, 6, 12, 0, 0
450260.0, 2014, L, 14, 6, 3, 0, 0, 1, 1, 1, 0
450260.0, 2014, R, 37, 11, 3, 0, 2, 1, 6, 0, 2
518902.0, 2014, L, 10, 2, 1, 0, 0, 2, 1, 0, 0
518902.0, 2014, R, 16, 5, 2, 0, 0, 1, 3, 0, 0
518902.0, 2015, L, 31, 4, 0, 0, 0, 2, 6, 0, 0
518902.0, 2015, R, 80, 11, 0, 0, 0, 8, 15, 2, 1
456124.0, 2014, L, 56, 11, 2, 0, 3, 2, 9, 1, 0
456124.0, 2014, R, 59, 13, 2, 0, 2, 2, 13, 0, 0
456124.0, 2015, L, 15, 4, 1, 0, 0, 0, 3, 0, 0
456124.0, 2015, R, 13, 1, 1, 0, 0, 1, 2, 0, 0
430585.0, 2014, L, 42, 7, 1, 1, 0, 5, 12, 0, 1
430585.0, 2014, R, 134, 28, 5, 0, 1, 14, 47, 1, 0
605323.0, 2015, L, 4, 1, 0, 0, 0, 0, 1, 0, 0
605323.0, 2015, R, 35, 6, 0, 0, 0, 3, 14, 0, 0
502285.0, 2015, L, 9, 2, 0, 1, 0, 0, 1, 0, 0
502285.0, 2015, R, 9, 2, 0, 0, 0, 1, 1, 0, 0
501571.0, 2014, L, 94, 30, 4, 1, 2, 4, 19, 0, 2
501571.0, 2014, R, 358, 87, 20, 2, 2, 16, 68, 1, 5
501571.0, 2015, L, 132, 33, 7, 2, 3, 9, 28, 1, 2
501571.0, 2015, R, 333, 81, 9, 3, 3, 7, 59, 1, 2
408042.0, 2014, L, 46, 8, 3, 0, 0, 3, 11, 0, 0
408042.0, 2014, R, 121, 23, 5, 0, 0, 11, 22, 2, 1
408042.0, 2015, R, 2, 0, 0, 0, 0, 0, 0, 0, 0
516809.0, 2014, L, 103, 20, 4, 1, 3, 7, 33, 0, 1
516809.0, 2014, R, 223, 45, 6, 2, 6, 7, 77, 0, 0
516809.0, 2015, L, 32, 9, 6, 0, 0, 1, 9, 0, 0
516809.0, 2015, R, 52, 7, 1, 0, 1, 3, 20, 0, 0
571875.0, 2014, L, 22, 3, 0, 1, 0, 0, 7, 0, 0
571875.0, 2014, R, 111, 26, 4, 0, 4, 6, 30, 0, 0
571875.0, 2015, L, 51, 9, 0, 0, 1, 5, 19, 0, 0
571875.0, 2015, R, 339, 83, 15, 5, 5, 31, 78, 3, 1
425560.0, 2014, L, 155, 28, 3, 0, 5, 15, 43, 0, 1
425560.0, 2014, R, 431, 100, 16, 0, 21, 67, 65, 9, 1
425560.0, 2015, L, 94, 14, 3, 0, 0, 3, 37, 0, 1
425560.0, 2015, R, 390, 75, 18, 0, 12, 46, 96, 0, 3
600303.0, 2014, L, 69, 19, 5, 1, 0, 8, 12, 0, 0
600303.0, 2014, R, 291, 61, 11, 0, 1, 28, 28, 2, 1
600303.0, 2015, L, 4, 0, 0, 0, 0, 0, 1, 0, 0
600303.0, 2015, R, 71, 18, 6, 0, 1, 5, 6, 0, 1
543432.0, 2014, L, 7, 0, 0, 0, 0, 0, 1, 0, 0
543432.0, 2014, R, 3, 0, 0, 0, 0, 0, 2, 0, 0
543432.0, 2015, L, 40, 8, 2, 0, 1, 7, 11, 0, 0
543432.0, 2015, R, 66, 10, 4, 0, 1, 5, 17, 1, 0
543434.0, 2014, L, 64, 12, 4, 0, 2, 3, 15, 0, 0
543434.0, 2014, R, 218, 52, 5, 0, 10, 13, 34, 0, 5
543434.0, 2015, L, 171, 46, 7, 1, 7, 10, 32, 1, 2
543434.0, 2015, R, 431, 100, 22, 2, 9, 18, 112, 0, 3
518934.0, 2014, L, 130, 34, 3, 0, 1, 9, 21, 1, 0
518934.0, 2014, R, 408, 98, 12, 5, 4, 24, 76, 6, 2
518934.0, 2015, L, 155, 43, 2, 1, 1, 17, 26, 1, 0
518934.0, 2015, R, 465, 127, 19, 4, 5, 33, 81, 3, 1
506702.0, 2014, L, 24, 5, 1, 0, 0, 1, 6, 0, 0
506702.0, 2014, R, 46, 5, 0, 0, 1, 5, 14, 0, 0
506702.0, 2015, L, 36, 2, 0, 0, 0, 0, 12, 0, 0
506702.0, 2015, R, 92, 19, 2, 0, 0, 7, 16, 1, 1
452252.0, 2014, L, 37, 2, 0, 0, 0, 4, 11, 0, 0
452252.0, 2014, R, 281, 91, 24, 2, 6, 24, 37, 3, 0
452252.0, 2015, L, 112, 23, 8, 0, 0, 8, 25, 0, 0
452252.0, 2015, R, 460, 116, 24, 0, 20, 58, 75, 11, 1
596019.0, 2015, L, 155, 45, 9, 2, 5, 11, 25, 0, 0
596019.0, 2015, R, 283, 77, 13, 2, 7, 16, 44, 0, 1
542642.0, 2014, L, 55, 11, 1, 0, 1, 2, 20, 0, 1
542642.0, 2014, R, 66, 13, 1, 0, 0, 7, 19, 1, 1
446653.0, 2014, L, 63, 14, 0, 0, 0, 2, 14, 0, 0
446653.0, 2014, R, 167, 36, 9, 0, 2, 13, 47, 1, 1
446653.0, 2015, L, 22, 2, 0, 0, 0, 4, 5, 0, 0
446653.0, 2015, R, 133, 25, 4, 0, 3, 11, 35, 1, 1
543459.0, 2014, L, 14, 1, 0, 0, 0, 0, 2, 0, 0
543459.0, 2014, R, 60, 20, 1, 1, 0, 0, 12, 0, 1
543459.0, 2015, L, 1, 0, 0, 0, 0, 0, 0, 0, 0
543459.0, 2015, R, 10, 0, 0, 0, 0, 1, 4, 0, 0
425766.0, 2014, L, 181, 44, 7, 0, 1, 5, 32, 0, 3
425766.0, 2014, R, 470, 130, 20, 0, 8, 36, 48, 2, 1
425766.0, 2015, L, 89, 19, 4, 0, 1, 4, 12, 0, 0
425766.0, 2015, R, 299, 82, 12, 0, 3, 19, 22, 5, 1
446334.0, 2014, L, 181, 42, 10, 1, 5, 24, 28, 8, 2
446334.0, 2014, R, 519, 116, 16, 0, 17, 33, 105, 3, 7
446334.0, 2015, L, 176, 53, 9, 1, 8, 16, 30, 4, 0
446334.0, 2015, R, 494, 110, 26, 0, 13, 35, 102, 4, 6
518953.0, 2014, L, 21, 2, 1, 0, 0, 0, 3, 0, 0
518953.0, 2014, R, 176, 41, 5, 3, 4, 15, 30, 0, 1
518953.0, 2015, L, 18, 3, 0, 0, 0, 2, 4, 0, 1
518953.0, 2015, R, 126, 24, 1, 1, 4, 3, 32, 0, 1
476704.0, 2014, L, 161, 33, 8, 1, 1, 12, 26, 0, 0
476704.0, 2014, R, 405, 92, 21, 2, 5, 39, 53, 5, 5
476704.0, 2015, L, 72, 16, 4, 0, 4, 10, 10, 0, 1
476704.0, 2015, R, 191, 35, 10, 0, 5, 18, 33, 5, 2
518960.0, 2014, L, 155, 42, 17, 1, 1, 15, 19, 1, 1
518960.0, 2014, R, 500, 134, 36, 1, 12, 51, 52, 2, 1
518960.0, 2015, L, 104, 24, 5, 0, 1, 7, 18, 0, 0
518960.0, 2015, R, 311, 74, 15, 3, 6, 29, 46, 0, 1
407886.0, 2014, L, 103, 23, 8, 0, 4, 9, 25, 1, 1
407886.0, 2014, R, 297, 64, 12, 0, 5, 22, 69, 0, 3
544371.0, 2014, L, 3, 1, 0, 0, 0, 0, 1, 0, 0
544371.0, 2014, R, 51, 8, 4, 0, 0, 3, 18, 1, 0
553988.0, 2015, L, 19, 4, 1, 0, 0, 2, 4, 0, 0
553988.0, 2015, R, 59, 12, 2, 0, 0, 5, 10, 0, 0
592518.0, 2014, L, 102, 23, 6, 0, 2, 4, 22, 1, 1
592518.0, 2014, R, 252, 68, 8, 0, 10, 16, 46, 1, 2
592518.0, 2015, L, 180, 41, 6, 0, 7, 19, 31, 2, 0
592518.0, 2015, R, 533, 140, 24, 1, 28, 51, 80, 0, 4
543484.0, 2015, L, 77, 20, 2, 1, 7, 5, 20, 0, 3
543484.0, 2015, R, 38, 11, 3, 0, 2, 1, 11, 0, 0
571912.0, 2015, L, 21, 5, 2, 0, 0, 0, 3, 0, 0
571912.0, 2015, R, 14, 1, 1, 0, 0, 0, 5, 0, 0
455117.0, 2014, L, 45, 11, 3, 0, 2, 1, 17, 0, 0
455117.0, 2014, R, 81, 15, 2, 0, 2, 10, 15, 1, 3
455117.0, 2015, L, 62, 13, 3, 0, 3, 8, 19, 2, 0
455117.0, 2015, R, 194, 35, 4, 0, 1, 15, 46, 1, 1
545350.0, 2014, L, 55, 16, 2, 0, 0, 3, 10, 1, 1
545350.0, 2014, R, 182, 39, 6, 0, 3, 5, 57, 2, 2
545350.0, 2015, L, 155, 29, 6, 2, 7, 7, 45, 0, 2
545350.0, 2015, R, 217, 51, 9, 2, 2, 11, 60, 0, 3
455976.0, 2014, L, 201, 51, 6, 0, 1, 16, 33, 0, 2
455976.0, 2014, R, 509, 126, 21, 1, 13, 46, 51, 4, 2
455976.0, 2015, L, 203, 53, 9, 1, 0, 7, 28, 0, 2
455976.0, 2015, R, 483, 128, 29, 0, 3, 63, 55, 11, 1
571918.0, 2015, L, 20, 3, 0, 0, 0, 0, 8, 0, 0
571918.0, 2015, R, 36, 9, 0, 0, 1, 3, 11, 0, 0
527043.0, 2015, L, 40, 10, 3, 0, 3, 3, 7, 0, 0
527043.0, 2015, R, 50, 7, 1, 0, 1, 5, 15, 0, 0
606466.0, 2015, L, 112, 26, 9, 1, 1, 10, 20, 0, 0
606466.0, 2015, R, 135, 36, 5, 2, 1, 14, 23, 0, 0
516782.0, 2014, L, 96, 27, 6, 1, 1, 6, 28, 0, 1
516782.0, 2014, R, 449, 117, 23, 5, 12, 27, 103, 0, 16
516782.0, 2015, L, 136, 31, 4, 0, 6, 4, 27, 0, 5
516782.0, 2015, R, 497, 135, 26, 2, 13, 23, 96, 3, 14
502110.0, 2014, L, 127, 35, 9, 1, 9, 11, 29, 1, 0
502110.0, 2014, R, 353, 104, 21, 2, 14, 19, 97, 4, 3
502110.0, 2015, L, 138, 31, 2, 0, 10, 21, 43, 4, 0
502110.0, 2015, R, 519, 137, 31, 2, 28, 32, 135, 3, 5
547982.0, 2014, L, 148, 34, 0, 0, 2, 6, 32, 0, 1
547982.0, 2014, R, 435, 112, 13, 7, 5, 33, 82, 3, 1
547982.0, 2015, L, 112, 24, 2, 0, 2, 4, 33, 0, 1
547982.0, 2015, R, 198, 39, 10, 0, 3, 12, 36, 1, 1
492841.0, 2014, L, 16, 1, 0, 0, 0, 1, 5, 0, 0
492841.0, 2014, R, 28, 4, 1, 0, 0, 3, 8, 1, 0
492841.0, 2015, L, 10, 2, 1, 0, 0, 1, 3, 0, 0
492841.0, 2015, R, 22, 6, 1, 0, 0, 0, 9, 0, 0
431145.0, 2014, L, 98, 19, 1, 0, 0, 20, 21, 3, 2
431145.0, 2014, R, 362, 91, 19, 0, 11, 39, 57, 2, 13
431145.0, 2015, L, 111, 25, 7, 0, 5, 20, 16, 0, 1
431145.0, 2015, R, 396, 81, 16, 2, 18, 33, 90, 1, 7
400121.0, 2014, L, 158, 53, 10, 0, 12, 14, 14, 6, 1
400121.0, 2014, R, 483, 135, 23, 0, 20, 56, 28, 22, 3
400121.0, 2015, L, 98, 31, 8, 0, 1, 7, 8, 1, 1
400121.0, 2015, R, 387, 77, 12, 0, 10, 24, 44, 7, 6
518991.0, 2014, L, 29, 3, 0, 0, 1, 0, 4, 0, 0
518991.0, 2014, R, 15, 2, 0, 0, 0, 1, 6, 0, 0
425772.0, 2014, L, 45, 12, 2, 0, 1, 1, 11, 0, 0
425772.0, 2014, R, 150, 23, 5, 0, 1, 14, 53, 2, 0
425772.0, 2015, L, 14, 3, 0, 0, 1, 0, 4, 0, 0
425772.0, 2015, R, 89, 12, 4, 1, 1, 7, 20, 1, 0
408045.0, 2014, L, 186, 44, 3, 0, 1, 20, 36, 2, 1
408045.0, 2014, R, 332, 82, 24, 2, 3, 40, 60, 10, 0
408045.0, 2015, L, 209, 51, 8, 2, 4, 17, 34, 1, 0
408045.0, 2015, R, 457, 106, 26, 0, 6, 50, 78, 11, 1
452239.0, 2014, L, 26, 2, 0, 0, 0, 1, 11, 0, 1
452239.0, 2014, R, 19, 4, 1, 0, 0, 1, 9, 0, 1
452239.0, 2015, L, 95, 19, 3, 1, 1, 9, 29, 0, 0
452239.0, 2015, R, 179, 33, 5, 1, 6, 11, 47, 1, 3
460055.0, 2014, L, 82, 17, 8, 0, 5, 11, 10, 0, 0
460055.0, 2014, R, 86, 14, 2, 0, 2, 9, 25, 0, 1
460055.0, 2015, L, 62, 10, 4, 1, 2, 5, 15, 0, 0
460055.0, 2015, R, 57, 8, 2, 0, 1, 4, 18, 0, 0
457727.0, 2014, L, 95, 19, 3, 2, 1, 5, 21, 0, 0
457727.0, 2014, R, 177, 40, 10, 2, 0, 14, 35, 2, 1
457727.0, 2015, L, 137, 28, 5, 1, 3, 18, 31, 1, 0
457727.0, 2015, R, 418, 107, 13, 1, 7, 27, 71, 0, 1
473724.0, 2014, L, 18, 5, 2, 0, 2, 2, 6, 0, 0
473724.0, 2014, R, 16, 2, 0, 0, 0, 0, 6, 0, 1
473724.0, 2015, L, 10, 2, 0, 0, 0, 0, 2, 0, 0
473724.0, 2015, R, 33, 5, 0, 0, 0, 0, 2, 0, 1
435263.0, 2014, L, 145, 40, 6, 1, 8, 5, 24, 0, 2
435263.0, 2014, R, 393, 75, 9, 0, 15, 27, 53, 1, 5
435263.0, 2015, L, 133, 28, 3, 0, 6, 12, 26, 0, 4
435263.0, 2015, R, 402, 80, 12, 1, 20, 40, 71, 3, 7
543510.0, 2014, L, 6, 1, 0, 0, 0, 0, 1, 0, 0
543510.0, 2014, R, 6, 2, 1, 0, 0, 0, 1, 0, 0
543510.0, 2015, L, 105, 31, 7, 2, 4, 6, 23, 0, 0
543510.0, 2015, R, 320, 75, 11, 3, 3, 10, 67, 0, 3
457705.0, 2014, L, 120, 28, 4, 1, 6, 17, 17, 1, 2
457705.0, 2014, R, 528, 144, 34, 5, 19, 67, 98, 7, 8
457705.0, 2015, L, 139, 40, 7, 0, 5, 15, 25, 1, 2
457705.0, 2015, R, 546, 125, 29, 3, 18, 83, 108, 11, 10
150348.0, 2014, L, 32, 5, 1, 0, 0, 3, 4, 0, 1
150348.0, 2014, R, 59, 8, 1, 0, 0, 4, 14, 0, 1
431171.0, 2014, L, 133, 25, 4, 0, 1, 17, 17, 3, 0
431171.0, 2014, R, 558, 152, 25, 1, 3, 50, 85, 0, 1
431171.0, 2015, L, 57, 11, 2, 0, 0, 10, 6, 0, 0
431171.0, 2015, R, 201, 36, 10, 0, 2, 11, 44, 0, 0
502374.0, 2014, L, 54, 12, 2, 0, 3, 11, 11, 0, 0
502374.0, 2014, R, 138, 41, 7, 0, 5, 11, 31, 1, 1
502374.0, 2015, L, 28, 5, 2, 0, 1, 9, 5, 0, 0
502374.0, 2015, R, 124, 21, 5, 3, 3, 13, 36, 0, 2
434661.0, 2014, L, 25, 4, 1, 0, 0, 3, 6, 0, 0
434661.0, 2014, R, 137, 20, 5, 0, 1, 13, 29, 1, 5
523265.0, 2014, L, 104, 24, 4, 0, 6, 5, 25, 0, 1
523265.0, 2014, R, 155, 32, 7, 2, 3, 9, 50, 0, 3
474568.0, 2014, L, 129, 38, 8, 0, 3, 6, 13, 1, 1
474568.0, 2014, R, 426, 91, 19, 2, 9, 29, 76, 11, 3
474568.0, 2015, L, 90, 23, 8, 0, 0, 9, 14, 1, 0
474568.0, 2015, R, 340, 73, 13, 0, 3, 18, 59, 6, 2
519023.0, 2014, L, 98, 23, 5, 0, 4, 17, 17, 3, 1
519023.0, 2014, R, 342, 82, 20, 0, 21, 24, 86, 1, 11
519023.0, 2015, L, 16, 1, 0, 1, 0, 3, 4, 0, 0
519023.0, 2015, R, 35, 7, 1, 0, 0, 2, 5, 0, 1
519025.0, 2014, L, 57, 9, 3, 0, 0, 4, 20, 1, 0
519025.0, 2014, R, 177, 32, 7, 0, 2, 11, 50, 0, 4
519025.0, 2015, L, 74, 14, 3, 1, 3, 4, 11, 0, 0
519025.0, 2015, R, 196, 40, 4, 1, 6, 7, 49, 0, 0
543543.0, 2014, L, 105, 16, 1, 3, 2, 6, 35, 0, 2
543543.0, 2014, R, 306, 65, 14, 1, 8, 28, 60, 2, 0
543543.0, 2015, L, 121, 26, 2, 0, 0, 5, 26, 0, 0
543543.0, 2015, R, 376, 87, 20, 4, 11, 42, 75, 0, 2
150040.0, 2014, L, 55, 13, 1, 0, 0, 3, 11, 0, 1
150040.0, 2014, R, 192, 27, 1, 0, 0, 11, 44, 0, 1
425877.0, 2014, L, 108, 27, 4, 0, 4, 10, 15, 2, 1
425877.0, 2014, R, 337, 87, 17, 0, 3, 18, 40, 2, 5
425877.0, 2015, L, 144, 29, 4, 0, 0, 16, 16, 2, 0
425877.0, 2015, R, 386, 103, 19, 2, 4, 16, 43, 1, 0
524968.0, 2014, L, 11, 3, 0, 0, 1, 0, 1, 0, 0
524968.0, 2014, R, 6, 1, 0, 0, 0, 0, 2, 0, 0
524968.0, 2015, L, 77, 15, 3, 0, 2, 4, 21, 0, 0
524968.0, 2015, R, 39, 10, 3, 0, 3, 0, 11, 0, 0
471083.0, 2014, L, 115, 21, 6, 0, 2, 7, 27, 0, 1
471083.0, 2014, R, 445, 98, 17, 0, 11, 49, 70, 11, 8
471083.0, 2015, L, 56, 11, 1, 0, 3, 6, 12, 0, 2
471083.0, 2015, R, 347, 75, 10, 0, 12, 43, 91, 5, 2
446192.0, 2014, L, 8, 1, 0, 0, 0, 1, 4, 1, 0
446192.0, 2014, R, 4, 1, 1, 0, 0, 1, 1, 0, 0
446192.0, 2015, R, 4, 1, 0, 0, 0, 0, 2, 0, 0
489138.0, 2014, L, 33, 6, 0, 0, 2, 4, 13, 0, 0
489138.0, 2014, R, 67, 15, 2, 0, 2, 3, 16, 0, 2
489138.0, 2015, L, 62, 11, 3, 0, 3, 7, 12, 1, 1
489138.0, 2015, R, 138, 27, 9, 0, 3, 4, 33, 1, 0
434778.0, 2014, L, 146, 32, 7, 0, 4, 8, 22, 0, 1
434778.0, 2014, R, 255, 48, 13, 0, 4, 19, 46, 3, 2
434778.0, 2015, L, 262, 71, 13, 1, 4, 22, 38, 4, 1
434778.0, 2015, R, 377, 94, 28, 1, 18, 36, 65, 0, 7
543569.0, 2014, L, 25, 3, 1, 0, 0, 2, 3, 1, 0
543569.0, 2014, R, 16, 4, 1, 0, 0, 0, 6, 0, 0
543569.0, 2015, L, 1, 1, 1, 0, 0, 0, 0, 0, 0
543569.0, 2015, R, 6, 1, 0, 0, 0, 0, 3, 0, 0
519048.0, 2014, L, 30, 3, 1, 0, 0, 3, 9, 0, 0
519048.0, 2014, R, 154, 38, 8, 1, 2, 9, 34, 0, 1
519048.0, 2015, L, 167, 38, 7, 0, 5, 11, 40, 0, 0
519048.0, 2015, R, 348, 93, 20, 0, 18, 21, 72, 2, 7
460579.0, 2014, L, 2, 0, 0, 0, 0, 1, 1, 0, 0
460579.0, 2014, R, 50, 14, 1, 0, 1, 6, 5, 0, 0
408047.0, 2014, L, 139, 33, 7, 0, 3, 6, 18, 0, 1
408047.0, 2014, R, 411, 127, 25, 3, 14, 28, 42, 4, 5
408047.0, 2015, L, 40, 13, 5, 0, 0, 2, 5, 0, 0
408047.0, 2015, R, 142, 39, 5, 3, 3, 11, 20, 2, 1
489149.0, 2014, L, 95, 30, 7, 0, 2, 4, 16, 0, 1
489149.0, 2014, R, 270, 58, 13, 0, 9, 20, 43, 1, 2
489149.0, 2015, L, 155, 27, 8, 0, 0, 10, 30, 1, 2
489149.0, 2015, R, 356, 76, 7, 3, 17, 37, 51, 4, 2
434604.0, 2014, L, 155, 35, 11, 1, 8, 11, 47, 0, 3
434604.0, 2014, R, 327, 87, 21, 2, 8, 20, 74, 0, 6
434604.0, 2015, L, 78, 16, 2, 1, 1, 8, 22, 0, 2
434604.0, 2015, R, 178, 37, 5, 0, 4, 15, 54, 0, 2
461235.0, 2014, L, 101, 23, 2, 0, 4, 12, 32, 0, 2
461235.0, 2014, R, 479, 94, 21, 2, 21, 55, 121, 7, 8
461235.0, 2015, L, 168, 36, 9, 1, 4, 16, 42, 1, 2
461235.0, 2015, R, 358, 70, 15, 1, 15, 33, 106, 3, 3
519058.0, 2014, L, 108, 17, 5, 0, 3, 8, 16, 0, 1
519058.0, 2014, R, 392, 80, 16, 1, 12, 27, 58, 1, 2
519058.0, 2015, L, 231, 58, 12, 0, 10, 12, 23, 0, 7
519058.0, 2015, R, 383, 98, 22, 1, 12, 31, 53, 1, 6
570615.0, 2014, L, 1, 0, 0, 0, 0, 0, 0, 0, 0
570615.0, 2014, R, 7, 3, 0, 0, 0, 0, 2, 0, 0
570615.0, 2015, L, 3, 0, 0, 0, 0, 0, 2, 0, 0
570615.0, 2015, R, 22, 4, 0, 1, 0, 3, 8, 0, 0
571970.0, 2015, L, 2, 0, 0, 0, 0, 1, 1, 0, 0
571970.0, 2015, R, 110, 21, 8, 1, 3, 8, 30, 0, 0
461815.0, 2014, L, 86, 19, 2, 1, 1, 4, 14, 0, 1
461815.0, 2014, R, 376, 90, 23, 0, 7, 32, 47, 2, 1
461815.0, 2015, L, 26, 7, 1, 1, 0, 1, 5, 0, 1
461815.0, 2015, R, 365, 95, 17, 0, 10, 19, 44, 1, 0
502517.0, 2014, L, 160, 40, 4, 2, 2, 10, 21, 0, 2
502517.0, 2014, R, 482, 132, 33, 0, 7, 29, 65, 3, 0
502517.0, 2015, L, 134, 32, 7, 1, 1, 4, 13, 0, 2
502517.0, 2015, R, 404, 108, 31, 1, 13, 27, 25, 10, 0
571974.0, 2014, L, 39, 10, 1, 0, 1, 2, 7, 0, 0
571974.0, 2014, R, 46, 13, 3, 0, 0, 2, 15, 0, 0
571974.0, 2015, L, 86, 21, 6, 0, 3, 5, 21, 0, 1
571974.0, 2015, R, 86, 22, 3, 1, 0, 7, 22, 0, 0
608596.0, 2015, L, 20, 3, 0, 0, 0, 2, 5, 1, 0
608596.0, 2015, R, 19, 6, 1, 0, 3, 2, 5, 0, 0
571976.0, 2014, L, 108, 19, 5, 0, 1, 9, 27, 1, 0
571976.0, 2014, R, 253, 53, 9, 0, 5, 25, 63, 2, 0
571976.0, 2015, L, 59, 12, 3, 1, 0, 12, 13, 0, 1
571976.0, 2015, R, 194, 45, 10, 0, 8, 15, 42, 0, 0
294558.0, 2014, L, 19, 3, 1, 0, 2, 4, 4, 0, 0
294558.0, 2014, R, 23, 2, 0, 0, 1, 1, 5, 0, 0
435063.0, 2014, L, 140, 33, 7, 0, 4, 29, 33, 3, 1
435063.0, 2014, R, 360, 70, 13, 0, 13, 49, 100, 0, 3
435063.0, 2015, L, 179, 42, 5, 1, 12, 27, 47, 3, 1
435063.0, 2015, R, 290, 49, 15, 0, 6, 30, 71, 0, 3
537953.0, 2014, L, 67, 10, 2, 0, 0, 4, 18, 0, 0
537953.0, 2014, R, 341, 88, 19, 0, 4, 29, 63, 1, 10
537953.0, 2015, L, 38, 8, 1, 0, 0, 3, 8, 0, 1
537953.0, 2015, R, 128, 19, 3, 0, 1, 17, 28, 0, 4
425900.0, 2014, L, 142, 37, 4, 0, 4, 8, 16, 0, 1
425900.0, 2014, R, 378, 95, 18, 0, 8, 24, 60, 1, 0
425900.0, 2015, L, 41, 10, 0, 0, 3, 5, 3, 0, 0
425900.0, 2015, R, 151, 32, 7, 0, 2, 12, 26, 1, 0
519068.0, 2014, L, 29, 9, 1, 0, 0, 1, 6, 0, 0
519068.0, 2014, R, 145, 30, 9, 1, 1, 12, 21, 2, 0
519068.0, 2015, L, 11, 2, 0, 0, 0, 0, 3, 0, 0
519068.0, 2015, R, 77, 19, 4, 0, 0, 5, 13, 1, 0
502117.0, 2014, L, 48, 14, 4, 0, 4, 4, 10, 0, 0
502117.0, 2014, R, 110, 25, 6, 1, 2, 8, 30, 0, 1
502117.0, 2015, L, 38, 3, 1, 0, 0, 3, 7, 0, 1
502117.0, 2015, R, 69, 10, 1, 0, 0, 6, 16, 0, 2
455126.0, 2014, L, 32, 5, 1, 0, 0, 0, 3, 0, 0
455126.0, 2014, R, 49, 12, 2, 0, 0, 7, 11, 1, 0
543590.0, 2014, L, 10, 2, 0, 0, 0, 1, 4, 0, 0
543590.0, 2014, R, 120, 27, 14, 1, 3, 15, 35, 3, 0
543590.0, 2015, L, 11, 0, 0, 0, 0, 1, 6, 0, 1
543590.0, 2015, R, 130, 25, 11, 0, 4, 9, 43, 0, 2
408242.0, 2014, L, 33, 6, 1, 0, 1, 0, 10, 0, 1
408242.0, 2014, R, 95, 25, 7, 0, 0, 1, 24, 0, 1
408242.0, 2015, L, 4, 0, 0, 0, 0, 0, 1, 0, 0
408242.0, 2015, R, 10, 1, 0, 0, 1, 1, 3, 0, 0
434624.0, 2014, L, 49, 4, 0, 0, 0, 3, 17, 0, 0
434624.0, 2014, R, 42, 6, 0, 0, 1, 0, 11, 0, 2
519083.0, 2014, L, 173, 47, 9, 0, 5, 21, 25, 2, 0
519083.0, 2014, R, 269, 57, 10, 1, 5, 33, 61, 0, 1
519083.0, 2015, L, 134, 36, 11, 0, 3, 11, 34, 1, 0
519083.0, 2015, R, 423, 93, 22, 2, 11, 24, 97, 0, 6
456488.0, 2014, L, 99, 23, 5, 2, 1, 0, 15, 0, 0
456488.0, 2014, R, 114, 28, 2, 2, 3, 5, 16, 0, 1
